Unique id, Merchant Id, Merchant Name, Price, Transaction Date, Transaction Month, Transaction Year, Transaction Day, User Name, Category
7949, 3, KFC, 13.0, 24, 02, 2014, Monday, isabella, Food
7950, 6, Fantasia, 11.0, 03, 03, 2014, Monday, isabella, Food
7951, 7, Subway, 7.0, 23, 02, 2014, Sunday, isabella, Food
7952, 6, Fantasia, 12.0, 15, 03, 2014, Saturday, isabella, Food
7953, 9, Nandoos, 15.0, 17, 03, 2014, Monday, isabella, Food
7954, 6, Fantasia, 10.0, 12, 03, 2014, Wednesday, isabella, Food
7955, 4, Mc Donalds, 13.0, 21, 02, 2014, Friday, isabella, Food
7956, 4, Mc Donalds, 11.0, 04, 03, 2014, Tuesday, isabella, Food
7957, 9, Nandoos, 5.0, 24, 02, 2014, Monday, isabella, Food
7958, 9, Nandoos, 13.0, 20, 02, 2014, Thursday, isabella, Food
7959, 9, Nandoos, 15.0, 20, 02, 2014, Thursday, isabella, Food
7960, 6, Fantasia, 7.0, 12, 03, 2014, Wednesday, isabella, Food
7961, 7, Subway, 13.0, 24, 02, 2014, Monday, isabella, Food
7962, 7, Subway, 7.0, 10, 03, 2014, Monday, isabella, Food
7963, 5, Guzman and Gomez, 7.0, 27, 02, 2014, Thursday, isabella, Food
7964, 3, KFC, 7.0, 10, 03, 2014, Monday, isabella, Food
7965, 5, Guzman and Gomez, 10.0, 20, 02, 2014, Thursday, isabella, Food
7966, 8, Kebab Factory, 8.0, 19, 02, 2014, Wednesday, isabella, Food
7967, 7, Subway, 9.0, 24, 02, 2014, Monday, isabella, Food
7968, 6, Fantasia, 9.0, 26, 02, 2014, Wednesday, isabella, Food
7969, 6, Fantasia, 6.0, 03, 03, 2014, Monday, isabella, Food
7970, 5, Guzman and Gomez, 8.0, 28, 02, 2014, Friday, isabella, Food
7971, 9, Nandoos, 9.0, 16, 03, 2014, Sunday, isabella, Food
7972, 5, Guzman and Gomez, 13.0, 27, 02, 2014, Thursday, isabella, Food
7973, 7, Subway, 12.0, 11, 03, 2014, Tuesday, isabella, Food
7974, 3, KFC, 7.0, 10, 03, 2014, Monday, isabella, Food
7975, 5, Guzman and Gomez, 12.0, 10, 03, 2014, Monday, isabella, Food
7976, 6, Fantasia, 15.0, 17, 03, 2014, Monday, isabella, Food
7977, 8, Kebab Factory, 7.0, 17, 03, 2014, Monday, isabella, Food
7978, 7, Subway, 7.0, 20, 02, 2014, Thursday, isabella, Food
7979, 5, Guzman and Gomez, 14.0, 20, 02, 2014, Thursday, isabella, Food
7980, 6, Fantasia, 9.0, 01, 03, 2014, Saturday, isabella, Food
7981, 6, Fantasia, 11.0, 24, 02, 2014, Monday, isabella, Food
7982, 8, Kebab Factory, 11.0, 17, 03, 2014, Monday, isabella, Food
7983, 6, Fantasia, 13.0, 08, 03, 2014, Saturday, isabella, Food
7984, 8, Kebab Factory, 6.0, 27, 02, 2014, Thursday, isabella, Food
7985, 3, KFC, 13.0, 27, 01, 2014, Monday, isabella, Food
7986, 6, Fantasia, 12.0, 14, 02, 2014, Friday, isabella, Food
7987, 6, Fantasia, 15.0, 19, 01, 2014, Sunday, isabella, Food
7988, 4, Mc Donalds, 8.0, 18, 01, 2014, Saturday, isabella, Food
7989, 5, Guzman and Gomez, 14.0, 12, 02, 2014, Wednesday, isabella, Food
7990, 6, Fantasia, 10.0, 05, 02, 2014, Wednesday, isabella, Food
7991, 4, Mc Donalds, 10.0, 01, 02, 2014, Saturday, isabella, Food
7992, 3, KFC, 8.0, 22, 01, 2014, Wednesday, isabella, Food
7993, 6, Fantasia, 9.0, 19, 01, 2014, Sunday, isabella, Food
7994, 8, Kebab Factory, 9.0, 28, 01, 2014, Tuesday, isabella, Food
7995, 4, Mc Donalds, 6.0, 22, 01, 2014, Wednesday, isabella, Food
7996, 9, Nandoos, 7.0, 14, 02, 2014, Friday, isabella, Food
7997, 5, Guzman and Gomez, 7.0, 10, 02, 2014, Monday, isabella, Food
7998, 3, KFC, 11.0, 04, 02, 2014, Tuesday, isabella, Food
7999, 8, Kebab Factory, 5.0, 04, 02, 2014, Tuesday, isabella, Food
8000, 3, KFC, 5.0, 20, 01, 2014, Monday, isabella, Food
8001, 8, Kebab Factory, 11.0, 20, 01, 2014, Monday, isabella, Food
8002, 9, Nandoos, 9.0, 06, 02, 2014, Thursday, isabella, Food
8003, 3, KFC, 10.0, 31, 01, 2014, Friday, isabella, Food
8004, 5, Guzman and Gomez, 13.0, 23, 01, 2014, Thursday, isabella, Food
8005, 9, Nandoos, 5.0, 08, 02, 2014, Saturday, isabella, Food
8006, 6, Fantasia, 15.0, 19, 01, 2014, Sunday, isabella, Food
8007, 7, Subway, 6.0, 13, 02, 2014, Thursday, isabella, Food
8008, 8, Kebab Factory, 8.0, 01, 02, 2014, Saturday, isabella, Food
8009, 7, Subway, 13.0, 06, 02, 2014, Thursday, isabella, Food
8010, 7, Subway, 5.0, 09, 02, 2014, Sunday, isabella, Food
8011, 4, Mc Donalds, 12.0, 19, 01, 2014, Sunday, isabella, Food
8012, 7, Subway, 12.0, 30, 01, 2014, Thursday, isabella, Food
8013, 8, Kebab Factory, 5.0, 10, 02, 2014, Monday, isabella, Food
8014, 4, Mc Donalds, 15.0, 30, 01, 2014, Thursday, isabella, Food
8015, 3, KFC, 11.0, 21, 01, 2014, Tuesday, isabella, Food
8016, 4, Mc Donalds, 14.0, 03, 02, 2014, Monday, isabella, Food
8017, 3, KFC, 14.0, 02, 02, 2014, Sunday, isabella, Food
8018, 8, Kebab Factory, 5.0, 19, 01, 2014, Sunday, isabella, Food
8019, 7, Subway, 14.0, 15, 02, 2014, Saturday, isabella, Food
8020, 8, Kebab Factory, 10.0, 14, 02, 2014, Friday, isabella, Food
8021, 9, Nandoos, 11.0, 05, 02, 2014, Wednesday, isabella, Food
8022, 3, KFC, 14.0, 26, 01, 2014, Sunday, isabella, Food
8023, 7, Subway, 8.0, 22, 01, 2014, Wednesday, isabella, Food
8024, 5, Guzman and Gomez, 9.0, 18, 01, 2014, Saturday, isabella, Food
8025, 4, Mc Donalds, 12.0, 19, 01, 2014, Sunday, isabella, Food
8026, 6, Fantasia, 5.0, 08, 02, 2014, Saturday, isabella, Food
8027, 7, Subway, 8.0, 11, 02, 2014, Tuesday, isabella, Food
8028, 8, Kebab Factory, 8.0, 18, 01, 2014, Saturday, isabella, Food
8029, 7, Subway, 11.0, 12, 02, 2014, Wednesday, isabella, Food
8030, 8, Kebab Factory, 11.0, 08, 02, 2014, Saturday, isabella, Food
8031, 6, Fantasia, 12.0, 09, 02, 2014, Sunday, isabella, Food
8032, 3, KFC, 9.0, 23, 01, 2014, Thursday, isabella, Food
8033, 3, KFC, 6.0, 21, 01, 2014, Tuesday, isabella, Food
8034, 8, Kebab Factory, 11.0, 18, 01, 2014, Saturday, isabella, Food
8035, 4, Mc Donalds, 12.0, 26, 01, 2014, Sunday, isabella, Food
8036, 6, Fantasia, 7.0, 23, 01, 2014, Thursday, isabella, Food
8037, 7, Subway, 14.0, 07, 02, 2014, Friday, isabella, Food
8038, 8, Kebab Factory, 14.0, 21, 01, 2014, Tuesday, isabella, Food
8039, 9, Nandoos, 12.0, 28, 01, 2014, Tuesday, isabella, Food
8040, 4, Mc Donalds, 9.0, 06, 02, 2014, Thursday, isabella, Food
8041, 9, Nandoos, 11.0, 25, 01, 2014, Saturday, isabella, Food
8042, 3, KFC, 6.0, 30, 01, 2014, Thursday, isabella, Food
8043, 4, Mc Donalds, 7.0, 27, 01, 2014, Monday, isabella, Food
8044, 8, Kebab Factory, 7.0, 11, 02, 2014, Tuesday, isabella, Food
8045, 6, Fantasia, 14.0, 21, 01, 2014, Tuesday, isabella, Food
8046, 3, KFC, 10.0, 29, 01, 2014, Wednesday, isabella, Food
8047, 7, Subway, 10.0, 26, 01, 2014, Sunday, isabella, Food
8048, 7, Subway, 11.0, 12, 02, 2014, Wednesday, isabella, Food
8049, 7, Subway, 8.0, 10, 02, 2014, Monday, isabella, Food
8050, 8, Kebab Factory, 15.0, 16, 02, 2014, Sunday, isabella, Food
8051, 8, Kebab Factory, 10.0, 08, 02, 2014, Saturday, isabella, Food
8052, 7, Subway, 10.0, 18, 02, 2014, Tuesday, isabella, Food
8053, 4, Mc Donalds, 8.0, 16, 02, 2014, Sunday, isabella, Food
8054, 4, Mc Donalds, 6.0, 11, 02, 2014, Tuesday, isabella, Food
8055, 7, Subway, 7.0, 17, 02, 2014, Monday, isabella, Food
8056, 6, Fantasia, 5.0, 19, 01, 2014, Sunday, isabella, Food
8057, 6, Fantasia, 8.0, 18, 02, 2014, Tuesday, isabella, Food
8058, 4, Mc Donalds, 8.0, 23, 01, 2014, Thursday, isabella, Food
8059, 6, Fantasia, 11.0, 28, 01, 2014, Tuesday, isabella, Food
8060, 7, Subway, 8.0, 13, 02, 2014, Thursday, isabella, Food
8061, 3, KFC, 5.0, 08, 02, 2014, Saturday, isabella, Food
8062, 5, Guzman and Gomez, 10.0, 29, 01, 2014, Wednesday, isabella, Food
8063, 5, Guzman and Gomez, 8.0, 22, 01, 2014, Wednesday, isabella, Food
8064, 7, Subway, 9.0, 10, 01, 2014, Friday, isabella, Food
8065, 4, Mc Donalds, 15.0, 22, 12, 2013, Sunday, isabella, Food
8066, 6, Fantasia, 7.0, 27, 12, 2013, Friday, isabella, Food
8067, 8, Kebab Factory, 12.0, 27, 12, 2013, Friday, isabella, Food
8068, 6, Fantasia, 9.0, 01, 01, 2014, Wednesday, isabella, Food
8069, 9, Nandoos, 6.0, 25, 12, 2013, Wednesday, isabella, Food
8070, 9, Nandoos, 12.0, 11, 01, 2014, Saturday, isabella, Food
8071, 7, Subway, 13.0, 15, 01, 2014, Wednesday, isabella, Food
8072, 6, Fantasia, 7.0, 23, 12, 2013, Monday, isabella, Food
8073, 3, KFC, 15.0, 13, 01, 2014, Monday, isabella, Food
8074, 7, Subway, 6.0, 22, 12, 2013, Sunday, isabella, Food
8075, 6, Fantasia, 5.0, 03, 01, 2014, Friday, isabella, Food
8076, 5, Guzman and Gomez, 13.0, 15, 01, 2014, Wednesday, isabella, Food
8077, 3, KFC, 8.0, 29, 12, 2013, Sunday, isabella, Food
8078, 7, Subway, 11.0, 21, 12, 2013, Saturday, isabella, Food
8079, 9, Nandoos, 6.0, 08, 01, 2014, Wednesday, isabella, Food
8080, 9, Nandoos, 10.0, 29, 12, 2013, Sunday, isabella, Food
8081, 3, KFC, 15.0, 21, 12, 2013, Saturday, isabella, Food
8082, 9, Nandoos, 11.0, 30, 12, 2013, Monday, isabella, Food
8083, 4, Mc Donalds, 13.0, 13, 01, 2014, Monday, isabella, Food
8084, 3, KFC, 14.0, 27, 12, 2013, Friday, isabella, Food
8085, 5, Guzman and Gomez, 15.0, 23, 12, 2013, Monday, isabella, Food
8086, 7, Subway, 13.0, 20, 12, 2013, Friday, isabella, Food
8087, 6, Fantasia, 8.0, 21, 12, 2013, Saturday, isabella, Food
8088, 9, Nandoos, 6.0, 30, 12, 2013, Monday, isabella, Food
8089, 7, Subway, 14.0, 23, 12, 2013, Monday, isabella, Food
8090, 3, KFC, 5.0, 09, 01, 2014, Thursday, isabella, Food
8091, 7, Subway, 12.0, 01, 01, 2014, Wednesday, isabella, Food
8092, 5, Guzman and Gomez, 14.0, 28, 12, 2013, Saturday, isabella, Food
8093, 9, Nandoos, 10.0, 30, 12, 2013, Monday, isabella, Food
8094, 5, Guzman and Gomez, 11.0, 18, 01, 2014, Saturday, isabella, Food
8095, 7, Subway, 12.0, 16, 01, 2014, Thursday, isabella, Food
8096, 8, Kebab Factory, 12.0, 30, 12, 2013, Monday, isabella, Food
8097, 8, Kebab Factory, 5.0, 18, 01, 2014, Saturday, isabella, Food
8098, 7, Subway, 10.0, 14, 01, 2014, Tuesday, isabella, Food
8099, 6, Fantasia, 6.0, 25, 12, 2013, Wednesday, isabella, Food
8100, 4, Mc Donalds, 13.0, 06, 01, 2014, Monday, isabella, Food
8101, 7, Subway, 15.0, 13, 01, 2014, Monday, isabella, Food
8102, 3, KFC, 11.0, 16, 01, 2014, Thursday, isabella, Food
8103, 6, Fantasia, 6.0, 26, 12, 2013, Thursday, isabella, Food
8104, 9, Nandoos, 11.0, 17, 01, 2014, Friday, isabella, Food
8105, 4, Mc Donalds, 8.0, 05, 01, 2014, Sunday, isabella, Food
8106, 8, Kebab Factory, 8.0, 30, 12, 2013, Monday, isabella, Food
8107, 7, Subway, 10.0, 19, 12, 2013, Thursday, isabella, Food
8108, 7, Subway, 5.0, 05, 01, 2014, Sunday, isabella, Food
8109, 3, KFC, 14.0, 01, 01, 2014, Wednesday, isabella, Food
8110, 6, Fantasia, 6.0, 22, 12, 2013, Sunday, isabella, Food
8111, 7, Subway, 7.0, 15, 01, 2014, Wednesday, isabella, Food
8112, 5, Guzman and Gomez, 7.0, 22, 12, 2013, Sunday, isabella, Food
8113, 4, Mc Donalds, 5.0, 15, 01, 2014, Wednesday, isabella, Food
8114, 7, Subway, 8.0, 27, 12, 2013, Friday, isabella, Food
8115, 4, Mc Donalds, 9.0, 10, 01, 2014, Friday, isabella, Food
8116, 5, Guzman and Gomez, 11.0, 18, 01, 2014, Saturday, isabella, Food
8117, 6, Fantasia, 12.0, 24, 12, 2013, Tuesday, isabella, Food
8118, 8, Kebab Factory, 15.0, 25, 12, 2013, Wednesday, isabella, Food
8119, 7, Subway, 15.0, 29, 12, 2013, Sunday, isabella, Food
8120, 4, Mc Donalds, 9.0, 22, 12, 2013, Sunday, isabella, Food
8121, 8, Kebab Factory, 13.0, 17, 01, 2014, Friday, isabella, Food
8122, 6, Fantasia, 12.0, 11, 01, 2014, Saturday, isabella, Food
8123, 7, Subway, 11.0, 18, 12, 2013, Wednesday, isabella, Food
8124, 5, Guzman and Gomez, 8.0, 13, 01, 2014, Monday, isabella, Food
8125, 6, Fantasia, 14.0, 05, 01, 2014, Sunday, isabella, Food
8126, 9, Nandoos, 15.0, 25, 12, 2013, Wednesday, isabella, Food
8127, 5, Guzman and Gomez, 7.0, 06, 01, 2014, Monday, isabella, Food
8128, 3, KFC, 10.0, 01, 01, 2014, Wednesday, isabella, Food
8129, 3, KFC, 11.0, 16, 01, 2014, Thursday, isabella, Food
8130, 9, Nandoos, 14.0, 19, 12, 2013, Thursday, isabella, Food
8131, 3, KFC, 7.0, 04, 01, 2014, Saturday, isabella, Food
8132, 4, Mc Donalds, 13.0, 26, 12, 2013, Thursday, isabella, Food
8133, 4, Mc Donalds, 7.0, 10, 01, 2014, Friday, isabella, Food
8134, 5, Guzman and Gomez, 12.0, 08, 01, 2014, Wednesday, isabella, Food
8135, 5, Guzman and Gomez, 7.0, 01, 01, 2014, Wednesday, isabella, Food
8136, 8, Kebab Factory, 14.0, 15, 01, 2014, Wednesday, isabella, Food
8137, 9, Nandoos, 15.0, 22, 12, 2013, Sunday, isabella, Food
8138, 7, Subway, 12.0, 17, 01, 2014, Friday, isabella, Food
8139, 3, KFC, 13.0, 11, 01, 2014, Saturday, isabella, Food
8140, 3, KFC, 5.0, 30, 12, 2013, Monday, isabella, Food
8141, 8, Kebab Factory, 7.0, 09, 01, 2014, Thursday, isabella, Food
8142, 9, Nandoos, 15.0, 22, 12, 2013, Sunday, isabella, Food
8143, 3, KFC, 11.0, 13, 12, 2013, Friday, isabella, Food
8144, 7, Subway, 7.0, 05, 12, 2013, Thursday, isabella, Food
8145, 4, Mc Donalds, 11.0, 07, 12, 2013, Saturday, isabella, Food
8146, 5, Guzman and Gomez, 8.0, 09, 12, 2013, Monday, isabella, Food
8147, 9, Nandoos, 9.0, 21, 11, 2013, Thursday, isabella, Food
8148, 7, Subway, 8.0, 12, 12, 2013, Thursday, isabella, Food
8149, 6, Fantasia, 8.0, 24, 11, 2013, Sunday, isabella, Food
8150, 3, KFC, 9.0, 19, 11, 2013, Tuesday, isabella, Food
8151, 6, Fantasia, 13.0, 23, 11, 2013, Saturday, isabella, Food
8152, 5, Guzman and Gomez, 5.0, 27, 11, 2013, Wednesday, isabella, Food
8153, 7, Subway, 13.0, 01, 12, 2013, Sunday, isabella, Food
8154, 5, Guzman and Gomez, 8.0, 27, 11, 2013, Wednesday, isabella, Food
8155, 8, Kebab Factory, 15.0, 26, 11, 2013, Tuesday, isabella, Food
8156, 5, Guzman and Gomez, 11.0, 07, 12, 2013, Saturday, isabella, Food
8157, 7, Subway, 6.0, 16, 12, 2013, Monday, isabella, Food
8158, 4, Mc Donalds, 7.0, 06, 12, 2013, Friday, isabella, Food
8159, 3, KFC, 5.0, 13, 12, 2013, Friday, isabella, Food
8160, 5, Guzman and Gomez, 6.0, 07, 12, 2013, Saturday, isabella, Food
8161, 8, Kebab Factory, 7.0, 18, 11, 2013, Monday, isabella, Food
8162, 8, Kebab Factory, 14.0, 29, 11, 2013, Friday, isabella, Food
8163, 3, KFC, 6.0, 19, 11, 2013, Tuesday, isabella, Food
8164, 8, Kebab Factory, 12.0, 15, 12, 2013, Sunday, isabella, Food
8165, 9, Nandoos, 7.0, 18, 12, 2013, Wednesday, isabella, Food
8166, 7, Subway, 10.0, 14, 12, 2013, Saturday, isabella, Food
8167, 7, Subway, 8.0, 01, 12, 2013, Sunday, isabella, Food
8168, 9, Nandoos, 11.0, 20, 11, 2013, Wednesday, isabella, Food
8169, 4, Mc Donalds, 14.0, 30, 11, 2013, Saturday, isabella, Food
8170, 4, Mc Donalds, 11.0, 05, 12, 2013, Thursday, isabella, Food
8171, 6, Fantasia, 15.0, 23, 11, 2013, Saturday, isabella, Food
8172, 6, Fantasia, 10.0, 20, 11, 2013, Wednesday, isabella, Food
8173, 8, Kebab Factory, 9.0, 10, 12, 2013, Tuesday, isabella, Food
8174, 7, Subway, 14.0, 16, 12, 2013, Monday, isabella, Food
8175, 4, Mc Donalds, 8.0, 06, 12, 2013, Friday, isabella, Food
8176, 4, Mc Donalds, 6.0, 13, 12, 2013, Friday, isabella, Food
8177, 8, Kebab Factory, 15.0, 29, 11, 2013, Friday, isabella, Food
8178, 4, Mc Donalds, 8.0, 25, 11, 2013, Monday, isabella, Food
8179, 6, Fantasia, 12.0, 03, 12, 2013, Tuesday, isabella, Food
8180, 4, Mc Donalds, 15.0, 11, 12, 2013, Wednesday, isabella, Food
8181, 8, Kebab Factory, 7.0, 02, 12, 2013, Monday, isabella, Food
8182, 3, KFC, 8.0, 18, 11, 2013, Monday, isabella, Food
8183, 5, Guzman and Gomez, 6.0, 01, 12, 2013, Sunday, isabella, Food
8184, 5, Guzman and Gomez, 10.0, 25, 11, 2013, Monday, isabella, Food
8185, 7, Subway, 15.0, 15, 12, 2013, Sunday, isabella, Food
8186, 6, Fantasia, 6.0, 24, 11, 2013, Sunday, isabella, Food
8187, 8, Kebab Factory, 11.0, 20, 11, 2013, Wednesday, isabella, Food
8188, 3, KFC, 5.0, 18, 12, 2013, Wednesday, isabella, Food
8189, 8, Kebab Factory, 15.0, 29, 11, 2013, Friday, isabella, Food
8190, 8, Kebab Factory, 13.0, 08, 12, 2013, Sunday, isabella, Food
8191, 8, Kebab Factory, 14.0, 22, 11, 2013, Friday, isabella, Food
8192, 8, Kebab Factory, 7.0, 29, 11, 2013, Friday, isabella, Food
8193, 7, Subway, 8.0, 16, 12, 2013, Monday, isabella, Food
8194, 5, Guzman and Gomez, 15.0, 07, 12, 2013, Saturday, isabella, Food
8195, 9, Nandoos, 9.0, 20, 11, 2013, Wednesday, isabella, Food
8196, 6, Fantasia, 11.0, 18, 11, 2013, Monday, isabella, Food
8197, 6, Fantasia, 12.0, 15, 12, 2013, Sunday, isabella, Food
8198, 5, Guzman and Gomez, 5.0, 26, 11, 2013, Tuesday, isabella, Food
8199, 3, KFC, 14.0, 06, 12, 2013, Friday, isabella, Food
8200, 7, Subway, 11.0, 22, 11, 2013, Friday, isabella, Food
8201, 8, Kebab Factory, 7.0, 05, 12, 2013, Thursday, isabella, Food
8202, 7, Subway, 7.0, 12, 12, 2013, Thursday, isabella, Food
8203, 4, Mc Donalds, 10.0, 11, 12, 2013, Wednesday, isabella, Food
8204, 7, Subway, 6.0, 17, 12, 2013, Tuesday, isabella, Food
8205, 7, Subway, 8.0, 05, 12, 2013, Thursday, isabella, Food
8206, 6, Fantasia, 5.0, 14, 12, 2013, Saturday, isabella, Food
8207, 9, Nandoos, 10.0, 14, 12, 2013, Saturday, isabella, Food
8208, 6, Fantasia, 9.0, 02, 12, 2013, Monday, isabella, Food
8209, 6, Fantasia, 6.0, 28, 11, 2013, Thursday, isabella, Food
8210, 3, KFC, 14.0, 25, 11, 2013, Monday, isabella, Food
8211, 9, Nandoos, 15.0, 02, 12, 2013, Monday, isabella, Food
8212, 9, Nandoos, 12.0, 16, 12, 2013, Monday, isabella, Food
8213, 7, Subway, 5.0, 07, 12, 2013, Saturday, isabella, Food
8214, 9, Nandoos, 11.0, 11, 12, 2013, Wednesday, isabella, Food
8215, 4, Mc Donalds, 8.0, 18, 12, 2013, Wednesday, isabella, Food
8216, 3, KFC, 11.0, 17, 12, 2013, Tuesday, isabella, Food
8217, 8, Kebab Factory, 8.0, 16, 12, 2013, Monday, isabella, Food
8218, 7, Subway, 5.0, 25, 11, 2013, Monday, isabella, Food
8219, 4, Mc Donalds, 9.0, 05, 12, 2013, Thursday, isabella, Food
8220, 9, Nandoos, 9.0, 24, 11, 2013, Sunday, isabella, Food
8221, 6, Fantasia, 6.0, 03, 12, 2013, Tuesday, isabella, Food
8222, 6, Fantasia, 14.0, 14, 11, 2013, Thursday, isabella, Food
8223, 5, Guzman and Gomez, 9.0, 01, 11, 2013, Friday, isabella, Food
8224, 6, Fantasia, 9.0, 14, 11, 2013, Thursday, isabella, Food
8225, 9, Nandoos, 8.0, 12, 11, 2013, Tuesday, isabella, Food
8226, 3, KFC, 10.0, 17, 11, 2013, Sunday, isabella, Food
8227, 5, Guzman and Gomez, 10.0, 10, 11, 2013, Sunday, isabella, Food
8228, 8, Kebab Factory, 6.0, 12, 11, 2013, Tuesday, isabella, Food
8229, 9, Nandoos, 15.0, 16, 11, 2013, Saturday, isabella, Food
8230, 7, Subway, 5.0, 14, 11, 2013, Thursday, isabella, Food
8231, 8, Kebab Factory, 14.0, 10, 11, 2013, Sunday, isabella, Food
8232, 4, Mc Donalds, 14.0, 01, 11, 2013, Friday, isabella, Food
8233, 8, Kebab Factory, 13.0, 21, 10, 2013, Monday, isabella, Food
8234, 7, Subway, 12.0, 18, 11, 2013, Monday, isabella, Food
8235, 3, KFC, 9.0, 17, 11, 2013, Sunday, isabella, Food
8236, 5, Guzman and Gomez, 5.0, 03, 11, 2013, Sunday, isabella, Food
8237, 8, Kebab Factory, 13.0, 14, 11, 2013, Thursday, isabella, Food
8238, 4, Mc Donalds, 12.0, 28, 10, 2013, Monday, isabella, Food
8239, 3, KFC, 5.0, 02, 11, 2013, Saturday, isabella, Food
8240, 5, Guzman and Gomez, 6.0, 13, 11, 2013, Wednesday, isabella, Food
8241, 3, KFC, 8.0, 10, 11, 2013, Sunday, isabella, Food
8242, 8, Kebab Factory, 14.0, 13, 11, 2013, Wednesday, isabella, Food
8243, 7, Subway, 10.0, 10, 11, 2013, Sunday, isabella, Food
8244, 9, Nandoos, 11.0, 07, 11, 2013, Thursday, isabella, Food
8245, 7, Subway, 13.0, 07, 11, 2013, Thursday, isabella, Food
8246, 5, Guzman and Gomez, 10.0, 04, 11, 2013, Monday, isabella, Food
8247, 6, Fantasia, 6.0, 18, 10, 2013, Friday, isabella, Food
8248, 4, Mc Donalds, 12.0, 01, 11, 2013, Friday, isabella, Food
8249, 4, Mc Donalds, 13.0, 01, 11, 2013, Friday, isabella, Food
8250, 3, KFC, 8.0, 29, 10, 2013, Tuesday, isabella, Food
8251, 5, Guzman and Gomez, 6.0, 24, 10, 2013, Thursday, isabella, Food
8252, 9, Nandoos, 13.0, 01, 11, 2013, Friday, isabella, Food
8253, 9, Nandoos, 15.0, 11, 11, 2013, Monday, isabella, Food
8254, 9, Nandoos, 7.0, 13, 11, 2013, Wednesday, isabella, Food
8255, 3, KFC, 6.0, 30, 10, 2013, Wednesday, isabella, Food
8256, 6, Fantasia, 10.0, 20, 10, 2013, Sunday, isabella, Food
8257, 6, Fantasia, 11.0, 23, 10, 2013, Wednesday, isabella, Food
8258, 4, Mc Donalds, 5.0, 15, 11, 2013, Friday, isabella, Food
8259, 7, Subway, 5.0, 18, 10, 2013, Friday, isabella, Food
8260, 9, Nandoos, 11.0, 26, 10, 2013, Saturday, isabella, Food
8261, 9, Nandoos, 11.0, 26, 10, 2013, Saturday, isabella, Food
8262, 4, Mc Donalds, 7.0, 28, 10, 2013, Monday, isabella, Food
8263, 9, Nandoos, 7.0, 27, 10, 2013, Sunday, isabella, Food
8264, 5, Guzman and Gomez, 7.0, 11, 11, 2013, Monday, isabella, Food
8265, 6, Fantasia, 13.0, 10, 11, 2013, Sunday, isabella, Food
8266, 3, KFC, 7.0, 19, 10, 2013, Saturday, isabella, Food
8267, 9, Nandoos, 10.0, 18, 11, 2013, Monday, isabella, Food
8268, 7, Subway, 6.0, 21, 10, 2013, Monday, isabella, Food
8269, 9, Nandoos, 9.0, 24, 10, 2013, Thursday, isabella, Food
8270, 6, Fantasia, 14.0, 09, 11, 2013, Saturday, isabella, Food
8271, 8, Kebab Factory, 14.0, 19, 10, 2013, Saturday, isabella, Food
8272, 4, Mc Donalds, 13.0, 20, 10, 2013, Sunday, isabella, Food
8273, 5, Guzman and Gomez, 11.0, 09, 11, 2013, Saturday, isabella, Food
8274, 8, Kebab Factory, 11.0, 04, 11, 2013, Monday, isabella, Food
8275, 4, Mc Donalds, 9.0, 03, 11, 2013, Sunday, isabella, Food
8276, 3, KFC, 13.0, 14, 11, 2013, Thursday, isabella, Food
8277, 6, Fantasia, 12.0, 28, 10, 2013, Monday, isabella, Food
8278, 3, KFC, 13.0, 07, 11, 2013, Thursday, isabella, Food
8279, 6, Fantasia, 11.0, 05, 11, 2013, Tuesday, isabella, Food
8280, 4, Mc Donalds, 12.0, 17, 11, 2013, Sunday, isabella, Food
8281, 9, Nandoos, 5.0, 12, 11, 2013, Tuesday, isabella, Food
8282, 5, Guzman and Gomez, 6.0, 18, 11, 2013, Monday, isabella, Food
8283, 6, Fantasia, 14.0, 24, 10, 2013, Thursday, isabella, Food
8284, 7, Subway, 11.0, 08, 11, 2013, Friday, isabella, Food
8285, 8, Kebab Factory, 10.0, 29, 10, 2013, Tuesday, isabella, Food
8286, 3, KFC, 8.0, 11, 11, 2013, Monday, isabella, Food
8287, 6, Fantasia, 6.0, 26, 10, 2013, Saturday, isabella, Food
8288, 7, Subway, 13.0, 02, 11, 2013, Saturday, isabella, Food
8289, 6, Fantasia, 10.0, 04, 11, 2013, Monday, isabella, Food
8290, 7, Subway, 10.0, 07, 11, 2013, Thursday, isabella, Food
8291, 5, Guzman and Gomez, 5.0, 29, 10, 2013, Tuesday, isabella, Food
8292, 9, Nandoos, 8.0, 02, 11, 2013, Saturday, isabella, Food
8293, 5, Guzman and Gomez, 11.0, 23, 10, 2013, Wednesday, isabella, Food
8294, 8, Kebab Factory, 9.0, 23, 10, 2013, Wednesday, isabella, Food
8295, 3, KFC, 8.0, 11, 11, 2013, Monday, isabella, Food
8296, 5, Guzman and Gomez, 15.0, 10, 11, 2013, Sunday, isabella, Food
8297, 9, Nandoos, 14.0, 30, 10, 2013, Wednesday, isabella, Food
8298, 7, Subway, 11.0, 19, 10, 2013, Saturday, isabella, Food
8299, 4, Mc Donalds, 6.0, 30, 10, 2013, Wednesday, isabella, Food
8300, 9, Nandoos, 8.0, 20, 10, 2013, Sunday, isabella, Food
8301, 4, Mc Donalds, 5.0, 14, 10, 2013, Monday, isabella, Food
8302, 4, Mc Donalds, 12.0, 16, 10, 2013, Wednesday, isabella, Food
